,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
9034,,,,,,,1.66524E-001,6.03199E-001,3.66525E-001,5.12600E-001,3.66525E-001,7.98702E-001,3.66525E-001,1.33753E+000,3.66525E-001,1.95742E+000,3.66525E-001,2.90632E+000,,,3.66525E-001,5.08070E+000,,
9035,,,,,,,1.66759E-001,6.03199E-001,3.66759E-001,5.12600E-001,3.66759E-001,8.08239E-001,3.66759E-001,1.34230E+000,3.66759E-001,1.98126E+000,3.66759E-001,2.94924E+000,,,3.66759E-001,5.06878E+000,,
9036,,,,,,,1.66993E-001,5.93662E-001,3.66994E-001,5.07832E-001,3.66994E-001,7.93934E-001,3.66994E-001,1.34706E+000,3.66994E-001,1.95742E+000,3.66994E-001,2.93016E+000,,,3.66994E-001,5.04732E+000,,
9037,,,,,,,1.67227E-001,5.88894E-001,3.67228E-001,5.17368E-001,3.67228E-001,8.03471E-001,3.67228E-001,1.34230E+000,3.67228E-001,1.94788E+000,3.67228E-001,2.94447E+000,,,3.67228E-001,5.05209E+000,,
9038,,,,,,,1.67461E-001,5.88894E-001,3.67462E-001,5.26905E-001,3.67462E-001,8.03471E-001,3.67462E-001,1.33753E+000,3.67462E-001,1.94788E+000,3.67462E-001,2.93970E+000,,,3.67462E-001,5.06639E+000,,
9039,,,,,,,1.67696E-001,5.88894E-001,3.67697E-001,5.26905E-001,3.67697E-001,7.93934E-001,3.67697E-001,1.35183E+000,3.67697E-001,1.97649E+000,3.67697E-001,2.95877E+000,,,3.67697E-001,5.13315E+000,,
9040,,,,,,,1.67852E-001,5.93662E-001,3.67931E-001,5.22137E-001,3.67931E-001,8.13007E-001,3.67931E-001,1.35660E+000,3.67931E-001,1.96695E+000,3.67931E-001,2.90155E+000,,,3.67931E-001,5.02825E+000,,
9041,,,,,,,1.68087E-001,6.03199E-001,3.68166E-001,5.17368E-001,3.68166E-001,7.98702E-001,3.68166E-001,1.35660E+000,3.68166E-001,1.99080E+000,3.68166E-001,2.92540E+000,,,3.68166E-001,5.08547E+000,,
9042,,,,,,,1.68321E-001,6.03199E-001,3.68400E-001,5.12600E-001,3.68400E-001,8.13007E-001,3.68400E-001,1.34230E+000,3.68400E-001,1.95742E+000,3.68400E-001,2.94447E+000,,,3.68400E-001,5.07593E+000,,
9043,,,,,,,1.68555E-001,5.93662E-001,3.68634E-001,5.12600E-001,3.68634E-001,7.93934E-001,3.68634E-001,1.34706E+000,3.68634E-001,1.96695E+000,3.68634E-001,2.94924E+000,,,3.68634E-001,5.07832E+000,,
9044,,,,,,,1.68790E-001,5.88894E-001,3.68869E-001,5.17368E-001,3.68869E-001,7.98702E-001,3.68869E-001,1.36614E+000,3.68869E-001,1.94311E+000,3.68869E-001,2.94209E+000,,,3.68869E-001,5.08070E+000,,
9045,,,,,,,1.69024E-001,5.88894E-001,3.69103E-001,5.26905E-001,3.69103E-001,8.08239E-001,3.69103E-001,1.35183E+000,3.69103E-001,1.97649E+000,3.69103E-001,2.94447E+000,,,3.69103E-001,5.07116E+000,,
9046,,,,,,,1.69258E-001,5.84126E-001,3.69337E-001,5.26905E-001,3.69337E-001,7.98702E-001,3.69337E-001,1.34230E+000,3.69337E-001,1.94788E+000,3.69337E-001,2.93016E+000,,,3.69337E-001,5.05805E+000,,
9047,,,,,,,1.69493E-001,5.93662E-001,3.69493E-001,5.22137E-001,3.69493E-001,8.13007E-001,3.69493E-001,1.34230E+000,3.69493E-001,1.96218E+000,3.69493E-001,2.92063E+000,,,3.69493E-001,5.04255E+000,,
9048,,,,,,,1.69727E-001,6.03199E-001,3.69728E-001,5.12600E-001,3.69728E-001,7.93934E-001,3.69728E-001,1.36137E+000,3.69728E-001,1.98603E+000,3.69728E-001,2.92063E+000,,,3.69728E-001,5.03778E+000,,
9049,,,,,,,1.69962E-001,5.98431E-001,3.69963E-001,5.12600E-001,3.69963E-001,8.08239E-001,3.69963E-001,1.36614E+000,3.69963E-001,1.96695E+000,3.69963E-001,2.91348E+000,,,3.69963E-001,5.00917E+000,,
9050,,,,,,,1.70196E-001,5.88894E-001,3.70196E-001,5.12600E-001,3.70196E-001,7.93934E-001,3.70196E-001,1.34230E+000,3.70196E-001,1.94788E+000,3.70196E-001,2.90155E+000,,,3.70196E-001,5.01871E+000,,
9051,,,,,,,1.70430E-001,5.88894E-001,3.70431E-001,5.17368E-001,3.70431E-001,8.08239E-001,3.70431E-001,1.34706E+000,3.70431E-001,1.94788E+000,3.70431E-001,2.91109E+000,,,3.70431E-001,5.08070E+000,,
9052,,,,,,,1.70665E-001,5.88894E-001,3.70666E-001,5.26905E-001,3.70666E-001,8.03471E-001,3.70666E-001,1.35183E+000,3.70666E-001,1.94788E+000,3.70666E-001,2.87771E+000,,,3.70666E-001,5.04255E+000,,
9053,,,,,,,1.70899E-001,5.84126E-001,3.70900E-001,5.26905E-001,3.70900E-001,7.98702E-001,3.70900E-001,1.35660E+000,3.70900E-001,1.94788E+000,3.70900E-001,2.90155E+000,,,3.70900E-001,5.09024E+000,,
9054,,,,,,,1.71056E-001,5.88894E-001,3.71134E-001,5.22137E-001,3.71134E-001,8.13007E-001,3.71134E-001,1.35183E+000,3.71134E-001,1.94788E+000,3.71134E-001,2.92540E+000,,,3.71134E-001,5.09977E+000,,
9055,,,,,,,1.71289E-001,5.98431E-001,3.71368E-001,5.17368E-001,3.71368E-001,7.93934E-001,3.71368E-001,1.33753E+000,3.71368E-001,1.95503E+000,3.71368E-001,2.92540E+000,,,3.71368E-001,5.05686E+000,,
9056,,,,,,,1.71524E-001,5.98431E-001,3.71603E-001,5.12600E-001,3.71603E-001,8.13007E-001,3.71603E-001,1.34706E+000,3.71603E-001,1.96218E+000,3.71603E-001,2.93136E+000,,,3.71603E-001,5.07593E+000,,
9057,,,,,,,1.71759E-001,5.88894E-001,3.71838E-001,5.12600E-001,3.71838E-001,7.93934E-001,3.71838E-001,1.36614E+000,3.71838E-001,1.96218E+000,3.71838E-001,2.93493E+000,,,3.71838E-001,5.04732E+000,,
9058,,,,,,,1.71993E-001,5.79357E-001,3.72072E-001,5.17368E-001,3.72072E-001,8.03471E-001,3.72072E-001,1.35183E+000,3.72072E-001,1.95980E+000,3.72072E-001,2.92331E+000,,,3.72072E-001,5.00917E+000,,
9059,,,,,,,1.72227E-001,5.84126E-001,3.72306E-001,5.26905E-001,3.72306E-001,8.03471E-001,3.72306E-001,1.34230E+000,3.72306E-001,1.96159E+000,3.72306E-001,2.91109E+000,,,3.72306E-001,5.05686E+000,,
9060,,,,,,,1.72462E-001,5.84126E-001,3.72540E-001,5.26905E-001,3.72540E-001,7.98702E-001,3.72540E-001,1.33753E+000,3.72540E-001,1.96218E+000,3.72540E-001,2.91586E+000,,,3.72540E-001,5.10454E+000,,
9061,,,,,,,1.72696E-001,5.84126E-001,3.72775E-001,5.22137E-001,3.72775E-001,8.17776E-001,3.72775E-001,1.35660E+000,3.72775E-001,1.96218E+000,3.72775E-001,2.90632E+000,,,3.72775E-001,5.07116E+000,,
9062,,,,,,,1.72931E-001,5.90086E-001,3.72931E-001,5.12600E-001,3.72931E-001,7.98702E-001,3.72931E-001,1.35660E+000,3.72931E-001,1.95742E+000,3.72931E-001,2.88725E+000,,,3.72931E-001,5.06282E+000,,
9063,,,,,,,1.73164E-001,5.98431E-001,3.73165E-001,5.12600E-001,3.73165E-001,8.13007E-001,3.73165E-001,1.34706E+000,3.73165E-001,1.96218E+000,3.73165E-001,2.91586E+000,,,3.73165E-001,5.04255E+000,,
9064,,,,,,,1.73399E-001,5.93662E-001,3.73400E-001,5.12600E-001,3.73400E-001,7.93934E-001,3.73400E-001,1.35183E+000,3.73400E-001,1.96695E+000,3.73400E-001,2.89202E+000,,,3.73400E-001,5.03302E+000,,
9065,,,,,,,1.73634E-001,5.84126E-001,3.73634E-001,5.17368E-001,3.73634E-001,8.03471E-001,3.73634E-001,1.34706E+000,3.73634E-001,1.96695E+000,3.73634E-001,2.92063E+000,,,3.73634E-001,5.05209E+000,,
9066,,,,,,,1.73868E-001,5.79357E-001,3.73869E-001,5.26905E-001,3.73869E-001,8.03471E-001,3.73869E-001,1.34349E+000,3.73869E-001,1.96218E+000,3.73869E-001,2.88725E+000,,,3.73869E-001,5.03778E+000,,
9067,,,,,,,1.74102E-001,5.79357E-001,3.74103E-001,5.26905E-001,3.74103E-001,8.03471E-001,3.74103E-001,1.33753E+000,3.74103E-001,1.96218E+000,3.74103E-001,2.90632E+000,,,3.74103E-001,5.07474E+000,,
9068,,,,,,,1.74258E-001,5.84126E-001,3.74337E-001,5.22137E-001,3.74337E-001,8.17776E-001,3.74337E-001,1.33753E+000,3.74337E-001,1.95265E+000,3.74337E-001,2.93493E+000,,,3.74337E-001,5.09977E+000,,
9069,,,,,,,1.74493E-001,5.93662E-001,3.74572E-001,5.12600E-001,3.74572E-001,7.93934E-001,3.74572E-001,1.34706E+000,3.74572E-001,1.94788E+000,3.74572E-001,2.91109E+000,,,3.74572E-001,5.01484E+000,,
9070,,,,,,,1.74727E-001,5.93662E-001,3.74806E-001,5.12600E-001,3.74806E-001,8.13007E-001,3.74806E-001,1.35660E+000,3.74806E-001,1.93834E+000,3.74806E-001,2.93016E+000,,,3.74806E-001,4.93288E+000,,
9071,,,,,,,1.74962E-001,5.88894E-001,3.75040E-001,5.12600E-001,3.75040E-001,7.93934E-001,3.75040E-001,1.35660E+000,3.75040E-001,1.95742E+000,3.75040E-001,2.91586E+000,,,3.75040E-001,4.95195E+000,,
9072,,,,,,,1.75196E-001,5.79357E-001,3.75275E-001,5.17368E-001,3.75275E-001,8.03471E-001,3.75275E-001,1.34230E+000,3.75275E-001,1.94311E+000,3.75275E-001,2.92540E+000,,,3.75275E-001,4.99487E+000,,
9073,,,,,,,1.75430E-001,5.79357E-001,3.75509E-001,5.26905E-001,3.75509E-001,8.03471E-001,3.75509E-001,1.33753E+000,3.75509E-001,1.94311E+000,3.75509E-001,2.95401E+000,,,3.75509E-001,5.03778E+000,,
9074,,,,,,,1.75665E-001,5.79357E-001,3.75744E-001,5.31673E-001,3.75744E-001,8.03471E-001,3.75744E-001,1.34706E+000,3.75744E-001,1.96695E+000,3.75744E-001,2.93016E+000,,,3.75744E-001,5.03778E+000,,
9075,,,,,,,1.75900E-001,5.84126E-001,3.75978E-001,5.26905E-001,3.75978E-001,8.17776E-001,3.75978E-001,1.35183E+000,3.75978E-001,1.97172E+000,3.75978E-001,2.91109E+000,,,3.75978E-001,5.04613E+000,,
9076,,,,,,,1.76133E-001,5.93662E-001,3.76134E-001,5.17368E-001,3.76134E-001,7.98702E-001,3.76134E-001,1.34706E+000,3.76134E-001,1.97172E+000,3.76134E-001,2.92540E+000,,,3.76134E-001,5.07116E+000,,
9077,,,,,,,1.76368E-001,5.93662E-001,3.76369E-001,5.12600E-001,3.76369E-001,8.17776E-001,3.76369E-001,1.34230E+000,3.76369E-001,1.95742E+000,3.76369E-001,2.90155E+000,,,3.76369E-001,5.03778E+000,,
9078,,,,,,,1.76602E-001,5.84126E-001,3.76603E-001,5.12600E-001,3.76603E-001,7.93934E-001,3.76603E-001,1.34230E+000,3.76603E-001,1.94788E+000,3.76603E-001,2.92063E+000,,,3.76603E-001,4.99964E+000,,
9079,,,,,,,1.76837E-001,5.79357E-001,3.76838E-001,5.17368E-001,3.76838E-001,8.03471E-001,3.76838E-001,1.34230E+000,3.76838E-001,1.93357E+000,3.76838E-001,2.89679E+000,,,3.76838E-001,5.04732E+000,,
9080,,,,,,,1.77071E-001,5.74589E-001,3.77071E-001,5.26905E-001,3.77071E-001,8.03471E-001,3.77071E-001,1.33872E+000,3.77071E-001,1.93834E+000,3.77071E-001,2.92540E+000,,,3.77071E-001,5.01394E+000,,
9081,,,,,,,1.77305E-001,5.74589E-001,3.77306E-001,5.26905E-001,3.77306E-001,7.98702E-001,3.77306E-001,1.33753E+000,3.77306E-001,1.94311E+000,3.77306E-001,2.91109E+000,,,3.77306E-001,5.06163E+000,,
9082,,,,,,,1.77462E-001,5.84126E-001,3.77541E-001,5.22137E-001,3.77541E-001,8.17776E-001,3.77541E-001,1.34736E+000,3.77541E-001,1.94788E+000,3.77541E-001,2.90155E+000,,,3.77541E-001,5.07593E+000,,
9083,,,,,,,1.77696E-001,5.93662E-001,3.77775E-001,5.17368E-001,3.77775E-001,7.98702E-001,3.77775E-001,1.35660E+000,3.77775E-001,1.94430E+000,3.77775E-001,2.92063E+000,,,3.77775E-001,5.05209E+000,,
9084,,,,,,,1.77931E-001,5.88894E-001,3.78009E-001,5.17368E-001,3.78009E-001,8.17776E-001,3.78009E-001,1.35660E+000,3.78009E-001,1.93834E+000,3.78009E-001,2.86818E+000,,,3.78009E-001,5.01871E+000,,
9085,,,,,,,1.78164E-001,5.84126E-001,3.78243E-001,5.17368E-001,3.78243E-001,7.98702E-001,3.78243E-001,1.34706E+000,3.78243E-001,1.94788E+000,3.78243E-001,2.91109E+000,,,3.78243E-001,5.03778E+000,,
9086,,,,,,,1.78399E-001,5.79357E-001,3.78478E-001,5.17368E-001,3.78478E-001,7.98702E-001,3.78478E-001,1.33753E+000,3.78478E-001,1.93357E+000,3.78478E-001,2.88725E+000,,,3.78478E-001,5.00441E+000,,
9087,,,,,,,1.78634E-001,5.74589E-001,3.78713E-001,5.26905E-001,3.78713E-001,8.03471E-001,3.78713E-001,1.34706E+000,3.78713E-001,1.95265E+000,3.78713E-001,2.92540E+000,,,3.78713E-001,5.03302E+000,,
9088,,,,,,,1.78868E-001,5.74589E-001,3.78947E-001,5.31673E-001,3.78947E-001,7.98702E-001,3.78947E-001,1.35183E+000,3.78947E-001,1.94788E+000,3.78947E-001,2.91586E+000,,,3.78947E-001,5.05209E+000,,
9089,,,,,,,1.79102E-001,5.79357E-001,3.79181E-001,5.26905E-001,3.79181E-001,8.13007E-001,3.79181E-001,1.34706E+000,3.79181E-001,1.94311E+000,3.79181E-001,2.91586E+000,,,3.79181E-001,5.04732E+000,,
9090,,,,,,,1.79337E-001,5.84126E-001,3.79337E-001,5.17368E-001,3.79337E-001,7.98702E-001,3.79337E-001,1.33276E+000,3.79337E-001,1.91927E+000,3.79337E-001,2.91586E+000,,,3.79337E-001,5.06639E+000,,
9091,,,,,,,1.79571E-001,5.88894E-001,3.79572E-001,5.17368E-001,3.79572E-001,8.17776E-001,3.79572E-001,1.34230E+000,3.79572E-001,1.96695E+000,3.79572E-001,2.90632E+000,,,3.79572E-001,5.07116E+000,,
9092,,,,,,,1.79806E-001,5.84126E-001,3.79807E-001,5.12600E-001,3.79807E-001,7.93934E-001,3.79807E-001,1.36137E+000,3.79807E-001,1.94311E+000,3.79807E-001,2.91586E+000,,,3.79807E-001,5.04255E+000,,
9093,,,,,,,1.80039E-001,5.74589E-001,3.80040E-001,5.17368E-001,3.80040E-001,8.03471E-001,3.80040E-001,1.34706E+000,3.80040E-001,1.95265E+000,3.80040E-001,2.92540E+000,,,3.80040E-001,5.00441E+000,,
9094,,,,,,,1.80274E-001,5.74589E-001,3.80275E-001,5.31673E-001,3.80275E-001,8.03471E-001,3.80275E-001,1.33753E+000,3.80275E-001,1.93834E+000,3.80275E-001,2.89202E+000,,,3.80275E-001,4.91858E+000,,
9095,,,,,,,1.80509E-001,5.69820E-001,3.80509E-001,5.31673E-001,3.80509E-001,8.03471E-001,3.80509E-001,1.33753E+000,3.80509E-001,1.95742E+000,3.80509E-001,2.91109E+000,,,3.80509E-001,5.09977E+000,,
9096,,,,,,,1.80743E-001,5.74589E-001,3.80744E-001,5.26905E-001,3.80744E-001,8.13007E-001,3.80744E-001,1.34706E+000,3.80744E-001,1.94788E+000,3.80744E-001,2.88844E+000,,,3.80744E-001,5.01871E+000,,
9097,,,,,,,1.80900E-001,5.84126E-001,3.80978E-001,5.22137E-001,3.80978E-001,7.98702E-001,3.80978E-001,1.34110E+000,3.80978E-001,1.95742E+000,3.80978E-001,2.87294E+000,,,3.80978E-001,5.06163E+000,,
9098,,,,,,,1.81133E-001,5.84126E-001,3.81212E-001,5.17368E-001,3.81212E-001,8.17776E-001,3.81212E-001,1.33753E+000,3.81212E-001,1.95384E+000,3.81212E-001,2.87771E+000,,,3.81212E-001,5.05209E+000,,
9099,,,,,,,1.81368E-001,5.79357E-001,3.81447E-001,5.12600E-001,3.81447E-001,7.98702E-001,3.81447E-001,1.34230E+000,3.81447E-001,1.95265E+000,3.81447E-001,2.88725E+000,,,3.81447E-001,5.00441E+000,,
9100,,,,,,,1.81602E-001,5.74589E-001,3.81681E-001,5.22137E-001,3.81681E-001,8.03471E-001,3.81681E-001,1.34706E+000,3.81681E-001,1.95742E+000,3.81681E-001,2.88725E+000,,,3.81681E-001,5.02825E+000,,
9101,,,,,,,1.81837E-001,5.69820E-001,3.81915E-001,5.31673E-001,3.81915E-001,7.98702E-001,3.81915E-001,1.34110E+000,3.81915E-001,1.95742E+000,3.81915E-001,2.86341E+000,,,3.81915E-001,5.00917E+000,,
9102,,,,,,,1.82071E-001,5.69820E-001,3.82150E-001,5.36442E-001,3.82150E-001,7.93934E-001,3.82150E-001,1.33753E+000,3.82150E-001,1.94788E+000,3.82150E-001,2.85864E+000,,,3.82150E-001,4.99964E+000,,
9103,,,,,,,1.82305E-001,5.74589E-001,3.82384E-001,5.26905E-001,3.82384E-001,8.13007E-001,3.82384E-001,1.33753E+000,3.82384E-001,1.93834E+000,3.82384E-001,2.91586E+000,,,3.82384E-001,5.04732E+000,,
9104,,,,,,,1.82540E-001,5.84126E-001,3.82541E-001,5.17368E-001,3.82541E-001,7.98702E-001,3.82541E-001,1.33753E+000,3.82541E-001,1.93834E+000,3.82541E-001,2.87294E+000,,,3.82541E-001,5.04255E+000,,
9105,,,,,,,1.82775E-001,5.84126E-001,3.82775E-001,5.17368E-001,3.82775E-001,8.17776E-001,3.82775E-001,1.34349E+000,3.82775E-001,1.93834E+000,3.82775E-001,2.91586E+000,,,3.82775E-001,5.01752E+000,,
9106,,,,,,,1.83008E-001,5.74589E-001,3.83009E-001,5.17368E-001,3.83009E-001,8.03471E-001,3.83009E-001,1.35183E+000,3.83009E-001,1.93954E+000,3.83009E-001,2.93016E+000,,,3.83009E-001,4.97580E+000,,
9107,,,,,,,1.83243E-001,5.69820E-001,3.83244E-001,5.22137E-001,3.83244E-001,8.03471E-001,3.83244E-001,1.34706E+000,3.83244E-001,1.93834E+000,3.83244E-001,2.92063E+000,,,3.83244E-001,5.00441E+000,,
9108,,,,,,,1.83477E-001,5.69820E-001,3.83478E-001,5.31673E-001,3.83478E-001,8.08239E-001,3.83478E-001,1.34826E+000,3.83478E-001,1.94311E+000,3.83478E-001,2.90155E+000,,,3.83478E-001,4.97580E+000,,
9109,,,,,,,1.83712E-001,5.65052E-001,3.83713E-001,5.36442E-001,3.83713E-001,8.03471E-001,3.83713E-001,1.34706E+000,3.83713E-001,1.96218E+000,3.83713E-001,2.90632E+000,,,3.83713E-001,4.99964E+000,,
9110,,,,,,,1.83946E-001,5.69820E-001,3.83946E-001,5.26905E-001,3.83946E-001,8.17776E-001,3.83946E-001,1.34706E+000,3.83946E-001,1.95742E+000,3.83946E-001,2.90871E+000,,,3.83946E-001,5.03302E+000,,
9111,,,,,,,1.84102E-001,5.84126E-001,3.84181E-001,5.17368E-001,3.84181E-001,7.98702E-001,3.84181E-001,1.34468E+000,3.84181E-001,1.95026E+000,3.84181E-001,2.92063E+000,,,3.84181E-001,5.00441E+000,,
9112,,,,,,,1.84337E-001,5.79357E-001,3.84416E-001,5.17368E-001,3.84416E-001,8.17776E-001,3.84416E-001,1.34230E+000,3.84416E-001,1.94788E+000,3.84416E-001,2.90632E+000,,,3.84416E-001,5.02348E+000,,
9113,,,,,,,1.84571E-001,5.74589E-001,3.84650E-001,5.17368E-001,3.84650E-001,7.98702E-001,3.84650E-001,1.34230E+000,3.84650E-001,1.93357E+000,3.84650E-001,2.93016E+000,,,3.84650E-001,5.09977E+000,,
9114,,,,,,,1.84806E-001,5.69820E-001,3.84884E-001,5.22137E-001,3.84884E-001,8.03471E-001,3.84884E-001,1.36137E+000,3.84884E-001,1.93834E+000,3.84884E-001,2.86341E+000,,,3.84884E-001,4.98533E+000,,
9115,,,,,,,1.85040E-001,5.65052E-001,3.85118E-001,5.31673E-001,3.85118E-001,7.98702E-001,3.85118E-001,1.35660E+000,3.85118E-001,1.95742E+000,3.85118E-001,2.93016E+000,,,3.85118E-001,5.02825E+000,,
9116,,,,,,,1.85274E-001,5.65052E-001,3.85353E-001,5.36442E-001,3.85353E-001,8.03471E-001,3.85353E-001,1.33753E+000,3.85353E-001,1.93834E+000,3.85353E-001,2.90155E+000,,,3.85353E-001,4.96149E+000,,
9117,,,,,,,1.85509E-001,5.69820E-001,3.85588E-001,5.31673E-001,3.85588E-001,8.17776E-001,3.85588E-001,1.33753E+000,3.85588E-001,1.95265E+000,3.85588E-001,2.89202E+000,,,3.85588E-001,5.07593E+000,,
9118,,,,,,,1.85743E-001,5.79357E-001,3.85821E-001,5.17368E-001,3.85821E-001,7.98702E-001,3.85821E-001,1.36137E+000,3.85821E-001,1.94788E+000,3.85821E-001,2.86818E+000,,,3.85821E-001,4.98533E+000,,
9119,,,,,,,1.85977E-001,5.84126E-001,3.85978E-001,5.17368E-001,3.85978E-001,8.13007E-001,3.85978E-001,1.35660E+000,3.85978E-001,1.94311E+000,3.85978E-001,2.87294E+000,,,3.85978E-001,5.09024E+000,,
9120,,,,,,,1.86212E-001,5.74589E-001,3.86212E-001,5.17368E-001,3.86212E-001,7.98702E-001,3.86212E-001,1.34230E+000,3.86212E-001,1.92881E+000,3.86212E-001,2.85864E+000,,,3.86212E-001,5.01394E+000,,
9121,,,,,,,1.86446E-001,5.69820E-001,3.86447E-001,5.22137E-001,3.86447E-001,8.13007E-001,3.86447E-001,1.34706E+000,3.86447E-001,1.92881E+000,3.86447E-001,2.86341E+000,,,3.86447E-001,5.01394E+000,,
9122,,,,,,,1.86681E-001,5.65052E-001,3.86682E-001,5.31673E-001,3.86682E-001,7.98702E-001,3.86682E-001,1.34230E+000,3.86682E-001,1.91450E+000,3.86682E-001,2.84433E+000,,,3.86682E-001,5.00441E+000,,
9123,,,,,,,1.86914E-001,5.65052E-001,3.86915E-001,5.36442E-001,3.86915E-001,8.03471E-001,3.86915E-001,1.35183E+000,3.86915E-001,1.93834E+000,3.86915E-001,2.88248E+000,,,3.86915E-001,5.00917E+000,,
9124,,,,,,,1.87149E-001,5.69820E-001,3.87150E-001,5.26905E-001,3.87150E-001,8.17776E-001,3.87150E-001,1.34706E+000,3.87150E-001,1.95742E+000,3.87150E-001,2.86818E+000,,,3.87150E-001,5.01871E+000,,
9125,,,,,,,1.87305E-001,5.79357E-001,3.87384E-001,5.22137E-001,3.87384E-001,7.98702E-001,3.87384E-001,1.33753E+000,3.87384E-001,1.91927E+000,3.87384E-001,2.89679E+000,,,3.87384E-001,5.02348E+000,,
9126,,,,,,,1.87540E-001,5.79357E-001,3.87619E-001,5.22137E-001,3.87619E-001,8.13007E-001,3.87619E-001,1.33753E+000,3.87619E-001,1.94311E+000,3.87619E-001,2.90155E+000,,,3.87619E-001,5.03778E+000,,
9127,,,,,,,1.87775E-001,5.74589E-001,3.87853E-001,5.17368E-001,3.87853E-001,7.98702E-001,3.87853E-001,1.33991E+000,3.87853E-001,1.97172E+000,3.87853E-001,2.89679E+000,,,3.87853E-001,5.02586E+000,,
9128,,,,,,,1.88008E-001,5.69820E-001,3.88087E-001,5.22137E-001,3.88087E-001,8.13007E-001,3.88087E-001,1.34230E+000,3.88087E-001,1.95742E+000,3.88087E-001,2.93016E+000,,,3.88087E-001,5.01871E+000,,
9129,,,,,,,1.88243E-001,5.65052E-001,3.88322E-001,5.36442E-001,3.88322E-001,7.98702E-001,3.88322E-001,1.34230E+000,3.88322E-001,1.94788E+000,3.88322E-001,2.90632E+000,,,3.88322E-001,5.02348E+000,,
9130,,,,,,,1.88478E-001,5.60284E-001,3.88556E-001,5.36442E-001,3.88556E-001,8.03471E-001,3.88556E-001,1.34587E+000,3.88556E-001,1.92881E+000,3.88556E-001,2.87771E+000,,,3.88556E-001,5.02706E+000,,
9131,,,,,,,1.88712E-001,5.65052E-001,3.88790E-001,5.31673E-001,3.88790E-001,8.17776E-001,3.88790E-001,1.34706E+000,3.88790E-001,1.93834E+000,3.88790E-001,2.87771E+000,,,3.88790E-001,5.04255E+000,,
9132,,,,,,,1.88946E-001,5.79357E-001,3.89025E-001,5.26905E-001,3.89025E-001,7.93934E-001,3.89025E-001,1.35183E+000,3.89025E-001,1.91450E+000,3.89025E-001,2.87771E+000,,,3.89025E-001,5.02348E+000,,
9133,,,,,,,1.89180E-001,5.79357E-001,3.89181E-001,5.22137E-001,3.89181E-001,8.17776E-001,3.89181E-001,1.34706E+000,3.89181E-001,1.91450E+000,3.89181E-001,2.87414E+000,,,3.89181E-001,5.00917E+000,,
9134,,,,,,,1.89415E-001,5.69820E-001,3.89416E-001,5.17368E-001,3.89416E-001,7.98702E-001,3.89416E-001,1.33753E+000,3.89416E-001,1.94788E+000,3.89416E-001,2.87294E+000,,,3.89416E-001,5.08070E+000,,
9135,,,,,,,1.89650E-001,5.65052E-001,3.89650E-001,5.22137E-001,3.89650E-001,8.13007E-001,3.89650E-001,1.34706E+000,3.89650E-001,1.94311E+000,3.89650E-001,2.86818E+000,,,3.89650E-001,4.99964E+000,,
9136,,,,,,,1.89883E-001,5.60284E-001,3.89884E-001,5.36442E-001,3.89884E-001,7.98702E-001,3.89884E-001,1.33872E+000,3.89884E-001,1.97172E+000,3.89884E-001,2.87294E+000,,,3.89884E-001,5.05209E+000,,
9137,,,,,,,1.90118E-001,5.60284E-001,3.90119E-001,5.36442E-001,3.90119E-001,8.03471E-001,3.90119E-001,1.33753E+000,3.90119E-001,1.96695E+000,3.90119E-001,2.89679E+000,,,3.90119E-001,5.05209E+000,,
9138,,,,,,,1.90352E-001,5.60284E-001,3.90353E-001,5.31673E-001,3.90353E-001,8.13007E-001,3.90353E-001,1.33276E+000,3.90353E-001,1.94788E+000,3.90353E-001,2.90155E+000,,,3.90353E-001,5.01394E+000,,
9139,,,,,,,1.90509E-001,5.74589E-001,3.90588E-001,5.26905E-001,3.90588E-001,7.98702E-001,3.90588E-001,1.32322E+000,3.90588E-001,1.94788E+000,3.90588E-001,2.88248E+000,,,3.90588E-001,5.10931E+000,,
9140,,,,,,,1.90742E-001,5.74589E-001,3.90821E-001,5.22137E-001,3.90821E-001,8.13007E-001,3.90821E-001,1.35660E+000,3.90821E-001,1.94311E+000,3.90821E-001,2.87294E+000,,,3.90821E-001,4.94242E+000,,
9141,,,,,,,1.90977E-001,5.65052E-001,3.91056E-001,5.22137E-001,3.91056E-001,7.98702E-001,3.91056E-001,1.34706E+000,3.91056E-001,1.91927E+000,3.91056E-001,2.86818E+000,,,3.91056E-001,5.03302E+000,,
9142,,,,,,,1.91212E-001,5.60284E-001,3.91291E-001,5.26905E-001,3.91291E-001,8.13007E-001,3.91291E-001,1.33753E+000,3.91291E-001,1.93357E+000,3.91291E-001,2.87771E+000,,,3.91291E-001,4.99487E+000,,
9143,,,,,,,1.91446E-001,5.60284E-001,3.91525E-001,5.36442E-001,3.91525E-001,7.98702E-001,3.91525E-001,1.33753E+000,3.91525E-001,1.95742E+000,3.91525E-001,2.88010E+000,,,3.91525E-001,4.96626E+000,,
9144,,,,,,,1.91681E-001,5.55515E-001,3.91759E-001,5.41210E-001,3.91759E-001,8.03471E-001,3.91759E-001,1.34706E+000,3.91759E-001,1.95742E+000,3.91759E-001,2.89202E+000,,,3.91759E-001,4.97580E+000,,
