Sourcefile	20221128 134958 TGA MS Megan.qmp
Exporttime	28/11/2022 15:24:02

Start Time	28/11/2022 13:51:12
End Time	28/11/2022 15:21:44

		14			16			Water			Nitrogen/Carbonmonoxide			Oxygen			Argon			Carbondioxide	
Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	
28/11/2022 14:47:54	3402.007	1.057614e-011	28/11/2022 14:47:54	3402.220	8.969012e-012	28/11/2022 14:47:54	3402.438	8.944147e-014	28/11/2022 14:47:55	3403.480	3.047485e-013	28/11/2022 14:47:56	3404.521	1.489413e-013	28/11/2022 14:47:56	3404.734	3.714367e-014	28/11/2022 14:47:57	3405.776	3.299923e-014
28/11/2022 14:47:58	3405.989	1.058512e-011	28/11/2022 14:47:58	3406.201	8.861810e-012	28/11/2022 14:47:58	3406.420	8.031456e-014	28/11/2022 14:47:59	3407.461	3.132912e-013	28/11/2022 14:48:00	3408.502	1.295730e-013	28/11/2022 14:48:00	3408.715	4.879188e-014	28/11/2022 14:48:01	3409.758	2.933505e-014
28/11/2022 14:48:02	3409.972	1.056910e-011	28/11/2022 14:48:02	3410.185	8.507946e-012	28/11/2022 14:48:02	3410.398	6.597325e-014	28/11/2022 14:48:03	3411.439	3.183199e-013	28/11/2022 14:48:04	3412.481	1.458527e-013	28/11/2022 14:48:04	3412.696	3.645886e-014	28/11/2022 14:48:05	3413.736	3.174818e-014
28/11/2022 14:48:06	3413.949	1.066257e-011	28/11/2022 14:48:06	3414.161	8.940642e-012	28/11/2022 14:48:06	3414.380	7.315450e-014	28/11/2022 14:48:07	3415.422	3.126025e-013	28/11/2022 14:48:08	3416.462	1.397258e-013	28/11/2022 14:48:08	3416.675	4.839109e-014	28/11/2022 14:48:09	3417.718	2.495811e-014
28/11/2022 14:48:10	3417.932	1.068754e-011	28/11/2022 14:48:10	3418.146	8.771008e-012	28/11/2022 14:48:10	3418.364	5.034829e-014	28/11/2022 14:48:11	3419.405	3.065878e-013	28/11/2022 14:48:12	3420.445	1.317807e-013	28/11/2022 14:48:12	3420.657	2.611895e-014	28/11/2022 14:48:13	3421.700	3.369617e-014
28/11/2022 14:48:14	3421.913	1.080777e-011	28/11/2022 14:48:14	3422.126	9.130266e-012	28/11/2022 14:48:14	3422.345	6.719243e-014	28/11/2022 14:48:15	3423.386	3.109816e-013	28/11/2022 14:48:16	3424.428	1.473978e-013	28/11/2022 14:48:16	3424.641	3.067791e-014	28/11/2022 14:48:17	3425.682	3.563106e-014
28/11/2022 14:48:18	3425.895	1.045441e-011	28/11/2022 14:48:18	3426.108	9.127976e-012	28/11/2022 14:48:18	3426.325	6.502844e-014	28/11/2022 14:48:19	3427.365	3.185417e-013	28/11/2022 14:48:20	3428.404	1.281928e-013	28/11/2022 14:48:20	3428.617	4.261378e-014	28/11/2022 14:48:21	3429.658	2.561259e-014
28/11/2022 14:48:22	3429.871	1.084514e-011	28/11/2022 14:48:22	3430.084	9.068872e-012	28/11/2022 14:48:22	3430.301	9.727258e-014	28/11/2022 14:48:23	3431.340	3.251087e-013	28/11/2022 14:48:24	3432.382	1.232062e-013	28/11/2022 14:48:24	3432.595	4.839078e-014	28/11/2022 14:48:25	3433.637	3.025234e-014
28/11/2022 14:48:26	3433.849	1.043559e-011	28/11/2022 14:48:26	3434.062	8.802230e-012	28/11/2022 14:48:26	3434.282	7.109715e-014	28/11/2022 14:48:27	3435.323	2.936748e-013	28/11/2022 14:48:28	3436.364	1.269469e-013	28/11/2022 14:48:28	3436.576	3.553478e-014	28/11/2022 14:48:29	3437.618	3.097215e-014
28/11/2022 14:48:29	3437.830	1.057064e-011	28/11/2022 14:48:30	3438.043	8.671091e-012	28/11/2022 14:48:30	3438.260	8.493391e-014	28/11/2022 14:48:31	3439.300	3.176965e-013	28/11/2022 14:48:32	3440.342	1.231461e-013	28/11/2022 14:48:32	3440.556	5.250165e-014	28/11/2022 14:48:33	3441.595	3.073762e-014
28/11/2022 14:48:33	3441.808	1.048095e-011	28/11/2022 14:48:34	3442.021	8.973654e-012	28/11/2022 14:48:34	3442.240	1.039251e-013	28/11/2022 14:48:35	3443.280	3.038868e-013	28/11/2022 14:48:36	3444.319	1.351587e-013	28/11/2022 14:48:36	3444.532	3.881351e-014	28/11/2022 14:48:37	3445.575	3.463948e-014
28/11/2022 14:48:37	3445.788	1.077229e-011	28/11/2022 14:48:38	3446.001	8.957508e-012	28/11/2022 14:48:38	3446.213	7.549063e-014	28/11/2022 14:48:39	3447.254	3.032251e-013	28/11/2022 14:48:40	3448.296	1.268884e-013	28/11/2022 14:48:40	3448.514	4.321421e-014	28/11/2022 14:48:41	3449.554	2.476708e-014
28/11/2022 14:48:41	3449.767	1.053768e-011	28/11/2022 14:48:42	3449.981	8.502534e-012	28/11/2022 14:48:42	3450.200	1.225750e-013	28/11/2022 14:48:43	3451.241	3.223626e-013	28/11/2022 14:48:44	3452.281	1.383074e-013	28/11/2022 14:48:44	3452.499	3.991467e-014	28/11/2022 14:48:45	3453.539	2.638691e-014
28/11/2022 14:48:45	3453.752	1.064527e-011	28/11/2022 14:48:46	3453.964	8.663952e-012	28/11/2022 14:48:46	3454.182	7.696486e-014	28/11/2022 14:48:47	3455.222	3.251108e-013	28/11/2022 14:48:48	3456.262	1.514886e-013	28/11/2022 14:48:48	3456.475	3.637163e-014	28/11/2022 14:48:49	3457.516	2.432987e-014
28/11/2022 14:48:49	3457.728	1.086537e-011	28/11/2022 14:48:50	3457.941	8.861245e-012	28/11/2022 14:48:50	3458.159	8.361528e-014	28/11/2022 14:48:51	3459.199	3.331607e-013	28/11/2022 14:48:52	3460.241	1.270705e-013	28/11/2022 14:48:52	3460.460	4.139846e-014	28/11/2022 14:48:53	3461.498	3.315970e-014
28/11/2022 14:48:53	3461.712	1.053247e-011	28/11/2022 14:48:54	3461.925	8.978564e-012	28/11/2022 14:48:54	3462.144	5.895586e-014	28/11/2022 14:48:55	3463.186	3.302159e-013	28/11/2022 14:48:56	3464.227	1.437913e-013	28/11/2022 14:48:56	3464.440	4.084560e-014	28/11/2022 14:48:57	3465.480	3.284505e-014
28/11/2022 14:48:57	3465.693	1.087737e-011	28/11/2022 14:48:58	3465.906	9.067163e-012	28/11/2022 14:48:58	3466.123	7.095843e-014	28/11/2022 14:48:59	3467.163	3.035932e-013	28/11/2022 14:49:00	3468.205	1.308714e-013	28/11/2022 14:49:00	3468.417	6.004113e-014	28/11/2022 14:49:01	3469.456	2.946013e-014
28/11/2022 14:49:01	3469.670	1.064616e-011	28/11/2022 14:49:02	3469.883	8.756554e-012	28/11/2022 14:49:02	3470.101	6.667553e-014	28/11/2022 14:49:03	3471.142	3.277522e-013	28/11/2022 14:49:04	3472.182	1.381700e-013	28/11/2022 14:49:04	3472.395	4.576555e-014	28/11/2022 14:49:05	3473.437	2.866164e-014
28/11/2022 14:49:05	3473.649	1.074276e-011	28/11/2022 14:49:06	3473.862	8.921831e-012	28/11/2022 14:49:06	3474.074	1.019010e-013	28/11/2022 14:49:07	3475.114	3.219170e-013	28/11/2022 14:49:08	3476.153	1.478854e-013	28/11/2022 14:49:08	3476.366	4.770397e-014	28/11/2022 14:49:09	3477.407	3.317509e-014
28/11/2022 14:49:09	3477.621	1.064010e-011	28/11/2022 14:49:09	3477.834	8.999445e-012	28/11/2022 14:49:10	3478.051	9.783666e-014	28/11/2022 14:49:11	3479.090	3.056314e-013	28/11/2022 14:49:12	3480.132	1.380812e-013	28/11/2022 14:49:12	3480.345	4.095240e-014	28/11/2022 14:49:13	3481.387	3.228130e-014
28/11/2022 14:49:13	3481.600	1.076548e-011	28/11/2022 14:49:13	3481.813	9.084457e-012	28/11/2022 14:49:14	3482.025	7.157834e-014	28/11/2022 14:49:15	3483.067	3.188741e-013	28/11/2022 14:49:16	3484.107	1.367974e-013	28/11/2022 14:49:16	3484.320	1.693286e-014	28/11/2022 14:49:17	3485.362	3.063587e-014
28/11/2022 14:49:17	3485.575	1.080476e-011	28/11/2022 14:49:17	3485.788	9.108768e-012	28/11/2022 14:49:18	3486.006	8.330783e-014	28/11/2022 14:49:19	3487.046	3.154993e-013	28/11/2022 14:49:20	3488.087	1.354712e-013	28/11/2022 14:49:20	3488.300	2.616418e-014	28/11/2022 14:49:21	3489.340	3.270149e-014
28/11/2022 14:49:21	3489.553	1.063956e-011	28/11/2022 14:49:21	3489.766	8.933811e-012	28/11/2022 14:49:22	3489.985	7.970860e-014	28/11/2022 14:49:23	3491.026	3.346792e-013	28/11/2022 14:49:24	3492.066	1.442823e-013	28/11/2022 14:49:24	3492.279	4.006547e-014	28/11/2022 14:49:25	3493.320	3.719431e-014
28/11/2022 14:49:25	3493.533	1.045759e-011	28/11/2022 14:49:25	3493.745	8.951871e-012	28/11/2022 14:49:26	3493.964	8.527480e-014	28/11/2022 14:49:27	3495.005	2.834139e-013	28/11/2022 14:49:28	3496.045	1.354606e-013	28/11/2022 14:49:28	3496.258	3.912836e-014	28/11/2022 14:49:29	3497.298	2.522739e-014
28/11/2022 14:49:29	3497.512	1.056128e-011	28/11/2022 14:49:29	3497.725	8.901450e-012	28/11/2022 14:49:30	3497.946	9.163868e-014	28/11/2022 14:49:31	3498.986	3.313142e-013	28/11/2022 14:49:32	3500.029	1.271203e-013	28/11/2022 14:49:32	3500.243	3.290858e-014	28/11/2022 14:49:33	3501.282	2.905203e-014
28/11/2022 14:49:33	3501.495	1.073877e-011	28/11/2022 14:49:33	3501.708	8.951111e-012	28/11/2022 14:49:34	3501.928	1.193627e-013	28/11/2022 14:49:35	3502.970	3.179131e-013	28/11/2022 14:49:36	3504.012	1.562072e-013	28/11/2022 14:49:36	3504.225	6.050439e-014	28/11/2022 14:49:37	3505.267	3.097468e-014
28/11/2022 14:49:37	3505.479	1.075304e-011	28/11/2022 14:49:37	3505.693	8.877370e-012	28/11/2022 14:49:38	3505.911	8.734880e-014	28/11/2022 14:49:39	3506.951	3.147313e-013	28/11/2022 14:49:40	3507.992	1.418034e-013	28/11/2022 14:49:40	3508.205	4.927015e-014	28/11/2022 14:49:41	3509.244	2.236250e-014
28/11/2022 14:49:41	3509.457	1.057727e-011	28/11/2022 14:49:41	3509.670	8.866421e-012	28/11/2022 14:49:42	3509.891	8.172320e-014	28/11/2022 14:49:43	3510.931	3.264018e-013	28/11/2022 14:49:44	3511.971	1.452314e-013	28/11/2022 14:49:44	3512.184	3.865487e-014	28/11/2022 14:49:45	3513.223	3.146554e-014
28/11/2022 14:49:45	3513.435	1.049619e-011	28/11/2022 14:49:45	3513.648	8.806028e-012	28/11/2022 14:49:46	3513.866	9.784884e-014	28/11/2022 14:49:47	3514.908	3.155554e-013	28/11/2022 14:49:48	3515.950	1.318235e-013	28/11/2022 14:49:48	3516.163	4.744442e-014	28/11/2022 14:49:49	3517.203	3.391512e-014
28/11/2022 14:49:49	3517.416	1.074763e-011	28/11/2022 14:49:49	3517.630	8.686308e-012	28/11/2022 14:49:49	3517.843	8.568661e-014	28/11/2022 14:49:51	3518.882	3.094116e-013	28/11/2022 14:49:52	3519.923	1.178102e-013	28/11/2022 14:49:52	3520.136	3.553694e-014	28/11/2022 14:49:53	3521.175	2.884644e-014
28/11/2022 14:49:53	3521.388	1.062097e-011	28/11/2022 14:49:53	3521.601	8.849207e-012	28/11/2022 14:49:53	3521.818	5.115546e-014	28/11/2022 14:49:55	3522.860	2.918901e-013	28/11/2022 14:49:56	3523.899	1.367108e-013	28/11/2022 14:49:56	3524.112	2.423971e-014	28/11/2022 14:49:57	3525.151	2.908450e-014
28/11/2022 14:49:57	3525.365	1.058011e-011	28/11/2022 14:49:57	3525.577	8.886760e-012	28/11/2022 14:49:57	3525.796	7.493570e-014	28/11/2022 14:49:58	3526.836	2.920959e-013	28/11/2022 14:50:00	3527.877	1.453017e-013	28/11/2022 14:50:00	3528.089	4.299352e-014	28/11/2022 14:50:01	3529.129	2.737288e-014
28/11/2022 14:50:01	3529.342	1.066012e-011	28/11/2022 14:50:01	3529.556	8.760972e-012	28/11/2022 14:50:01	3529.775	8.425594e-014	28/11/2022 14:50:02	3530.814	3.092322e-013	28/11/2022 14:50:04	3531.855	1.424414e-013	28/11/2022 14:50:04	3532.068	4.117780e-014	28/11/2022 14:50:05	3533.109	3.335926e-014
28/11/2022 14:50:05	3533.322	1.073469e-011	28/11/2022 14:50:05	3533.535	8.802826e-012	28/11/2022 14:50:05	3533.752	5.666915e-014	28/11/2022 14:50:06	3534.793	3.451225e-013	28/11/2022 14:50:07	3535.835	1.470210e-013	28/11/2022 14:50:08	3536.048	3.840110e-014	28/11/2022 14:50:09	3537.087	3.916813e-014
28/11/2022 14:50:09	3537.300	1.046016e-011	28/11/2022 14:50:09	3537.513	8.989812e-012	28/11/2022 14:50:09	3537.727	8.349576e-014	28/11/2022 14:50:10	3538.766	2.982373e-013	28/11/2022 14:50:11	3539.807	1.299714e-013	28/11/2022 14:50:12	3540.020	3.003263e-014	28/11/2022 14:50:13	3541.062	2.877319e-014
28/11/2022 14:50:13	3541.275	1.076542e-011	28/11/2022 14:50:13	3541.488	8.899629e-012	28/11/2022 14:50:13	3541.705	8.711309e-014	28/11/2022 14:50:14	3542.746	3.240887e-013	28/11/2022 14:50:15	3543.786	1.253836e-013	28/11/2022 14:50:16	3543.998	2.850366e-014	28/11/2022 14:50:17	3545.039	3.078008e-014
28/11/2022 14:50:17	3545.253	1.024485e-011	28/11/2022 14:50:17	3545.466	8.737892e-012	28/11/2022 14:50:17	3545.683	8.982676e-014	28/11/2022 14:50:18	3546.724	3.119248e-013	28/11/2022 14:50:19	3547.764	1.282722e-013	28/11/2022 14:50:20	3547.977	3.696863e-014	28/11/2022 14:50:21	3549.017	2.770419e-014
28/11/2022 14:50:21	3549.230	1.046769e-011	28/11/2022 14:50:21	3549.443	9.031231e-012	28/11/2022 14:50:21	3549.661	5.074379e-014	28/11/2022 14:50:22	3550.705	3.382122e-013	28/11/2022 14:50:23	3551.745	1.464696e-013	28/11/2022 14:50:24	3551.959	4.327830e-014	28/11/2022 14:50:25	3553.001	3.559280e-014
28/11/2022 14:50:25	3553.215	1.121674e-011	28/11/2022 14:50:25	3553.429	8.955410e-012	28/11/2022 14:50:25	3553.646	5.458388e-014	28/11/2022 14:50:26	3554.685	3.162099e-013	28/11/2022 14:50:27	3555.728	1.411098e-013	28/11/2022 14:50:28	3555.941	3.958003e-014	28/11/2022 14:50:29	3556.980	2.812663e-014
28/11/2022 14:50:29	3557.194	1.068215e-011	28/11/2022 14:50:29	3557.407	8.761208e-012	28/11/2022 14:50:29	3557.620	9.830417e-014	28/11/2022 14:50:30	3558.661	3.384770e-013	28/11/2022 14:50:31	3559.702	1.350845e-013	28/11/2022 14:50:32	3559.915	1.020902e-014	28/11/2022 14:50:33	3560.956	2.672445e-014
28/11/2022 14:50:33	3561.168	1.066905e-011	28/11/2022 14:50:33	3561.381	8.903623e-012	28/11/2022 14:50:33	3561.600	1.047108e-013	28/11/2022 14:50:34	3562.642	3.268849e-013	28/11/2022 14:50:35	3563.682	1.504120e-013	28/11/2022 14:50:36	3563.894	1.837421e-014	28/11/2022 14:50:37	3564.934	2.538408e-014
28/11/2022 14:50:37	3565.148	1.065031e-011	28/11/2022 14:50:37	3565.360	9.003195e-012	28/11/2022 14:50:37	3565.573	8.343881e-014	28/11/2022 14:50:38	3566.613	3.030359e-013	28/11/2022 14:50:39	3567.654	1.402574e-013	28/11/2022 14:50:40	3567.867	6.528690e-014	28/11/2022 14:50:41	3568.908	3.119629e-014
28/11/2022 14:50:41	3569.121	1.071096e-011	28/11/2022 14:50:41	3569.334	9.168259e-012	28/11/2022 14:50:41	3569.547	7.137544e-014	28/11/2022 14:50:42	3570.589	3.191174e-013	28/11/2022 14:50:43	3571.628	1.301892e-013	28/11/2022 14:50:43	3571.840	2.451564e-014	28/11/2022 14:50:45	3572.882	2.625542e-014
28/11/2022 14:50:45	3573.095	1.049045e-011	28/11/2022 14:50:45	3573.308	9.063572e-012	28/11/2022 14:50:45	3573.526	7.990717e-014	28/11/2022 14:50:46	3574.566	3.061884e-013	28/11/2022 14:50:47	3575.605	1.382283e-013	28/11/2022 14:50:47	3575.818	5.037967e-014	28/11/2022 14:50:49	3576.858	2.785152e-014
28/11/2022 14:50:49	3577.071	1.057705e-011	28/11/2022 14:50:49	3577.284	9.099591e-012	28/11/2022 14:50:49	3577.502	8.987061e-014	28/11/2022 14:50:50	3578.543	3.115188e-013	28/11/2022 14:50:51	3579.583	1.634082e-013	28/11/2022 14:50:51	3579.798	4.497451e-014	28/11/2022 14:50:52	3580.840	2.778285e-014
28/11/2022 14:50:53	3581.052	1.066670e-011	28/11/2022 14:50:53	3581.265	9.139268e-012	28/11/2022 14:50:53	3581.483	6.614985e-014	28/11/2022 14:50:54	3582.525	3.264610e-013	28/11/2022 14:50:55	3583.569	1.188740e-013	28/11/2022 14:50:55	3583.781	4.761630e-014	28/11/2022 14:50:56	3584.822	2.980555e-014
28/11/2022 14:50:57	3585.035	1.074090e-011	28/11/2022 14:50:57	3585.248	9.023982e-012	28/11/2022 14:50:57	3585.466	5.946859e-014	28/11/2022 14:50:58	3586.506	3.045297e-013	28/11/2022 14:50:59	3587.547	1.398110e-013	28/11/2022 14:50:59	3587.760	3.106787e-014	28/11/2022 14:51:00	3588.801	2.942619e-014
28/11/2022 14:51:01	3589.013	1.062149e-011	28/11/2022 14:51:01	3589.226	8.720833e-012	28/11/2022 14:51:01	3589.438	5.810865e-014	28/11/2022 14:51:02	3590.478	3.158978e-013	28/11/2022 14:51:03	3591.516	1.351058e-013	28/11/2022 14:51:03	3591.729	2.850119e-014	28/11/2022 14:51:04	3592.770	2.867393e-014
28/11/2022 14:51:05	3592.984	1.085814e-011	28/11/2022 14:51:05	3593.197	8.655686e-012	28/11/2022 14:51:05	3593.415	5.152072e-014	28/11/2022 14:51:06	3594.455	3.149070e-013	28/11/2022 14:51:07	3595.496	1.265267e-013	28/11/2022 14:51:07	3595.708	3.412816e-014	28/11/2022 14:51:08	3596.748	2.663311e-014
28/11/2022 14:51:09	3596.961	1.065751e-011	28/11/2022 14:51:09	3597.174	9.239447e-012	28/11/2022 14:51:09	3597.395	6.059424e-014	28/11/2022 14:51:10	3598.436	3.078402e-013	28/11/2022 14:51:11	3599.475	1.311200e-013	28/11/2022 14:51:11	3599.688	3.153970e-014	28/11/2022 14:51:12	3600.728	3.260657e-014
28/11/2022 14:51:13	3600.941	1.067701e-011	28/11/2022 14:51:13	3601.153	8.776246e-012	28/11/2022 14:51:13	3601.366	9.426468e-014	28/11/2022 14:51:14	3602.407	3.296281e-013	28/11/2022 14:51:15	3603.448	1.417189e-013	28/11/2022 14:51:15	3603.660	2.748775e-014	28/11/2022 14:51:16	3604.701	2.646827e-014
28/11/2022 14:51:17	3604.915	1.085999e-011	28/11/2022 14:51:17	3605.129	8.737788e-012	28/11/2022 14:51:17	3605.347	7.000835e-014	28/11/2022 14:51:18	3606.386	3.082712e-013	28/11/2022 14:51:19	3607.427	1.356512e-013	28/11/2022 14:51:19	3607.648	2.104963e-014	28/11/2022 14:51:20	3608.690	2.693068e-014
28/11/2022 14:51:21	3608.903	1.081242e-011	28/11/2022 14:51:21	3609.116	8.986599e-012	28/11/2022 14:51:21	3609.334	3.666485e-014	28/11/2022 14:51:22	3610.377	3.061321e-013	28/11/2022 14:51:23	3611.418	1.430739e-013	28/11/2022 14:51:23	3611.635	4.524928e-014	28/11/2022 14:51:24	3612.677	2.913859e-014
28/11/2022 14:51:25	3612.891	1.059217e-011	28/11/2022 14:51:25	3613.103	8.740816e-012	28/11/2022 14:51:25	3613.322	5.359238e-014	28/11/2022 14:51:26	3614.361	3.066634e-013	28/11/2022 14:51:27	3615.403	1.556634e-013	28/11/2022 14:51:27	3615.616	3.373247e-014	28/11/2022 14:51:28	3616.656	3.171633e-014
28/11/2022 14:51:29	3616.870	1.075462e-011	28/11/2022 14:51:29	3617.083	8.645074e-012	28/11/2022 14:51:29	3617.302	7.506701e-014	28/11/2022 14:51:30	3618.344	3.172887e-013	28/11/2022 14:51:31	3619.382	1.224301e-013	28/11/2022 14:51:31	3619.595	3.781269e-014	28/11/2022 14:51:32	3620.636	2.774081e-014
28/11/2022 14:51:33	3620.849	1.059009e-011	28/11/2022 14:51:33	3621.061	8.943603e-012	28/11/2022 14:51:33	3621.274	7.164532e-014	28/11/2022 14:51:34	3622.315	3.208384e-013	28/11/2022 14:51:35	3623.356	1.417348e-013	28/11/2022 14:51:35	3623.569	3.505724e-014	28/11/2022 14:51:36	3624.609	2.432613e-014
28/11/2022 14:51:36	3624.823	1.046258e-011	28/11/2022 14:51:37	3625.036	8.823620e-012	28/11/2022 14:51:37	3625.254	7.716485e-014	28/11/2022 14:51:38	3626.294	3.327103e-013	28/11/2022 14:51:39	3627.336	1.223847e-013	28/11/2022 14:51:39	3627.549	3.232686e-014	28/11/2022 14:51:40	3628.589	3.279970e-014
28/11/2022 14:51:40	3628.802	1.089587e-011	28/11/2022 14:51:41	3629.014	9.101844e-012	28/11/2022 14:51:41	3629.230	5.566424e-014	28/11/2022 14:51:42	3630.270	3.093941e-013	28/11/2022 14:51:43	3631.310	1.470708e-013	28/11/2022 14:51:43	3631.523	3.207623e-014	28/11/2022 14:51:44	3632.564	2.397817e-014
28/11/2022 14:51:44	3632.778	1.054315e-011	28/11/2022 14:51:45	3632.991	8.994930e-012	28/11/2022 14:51:45	3633.209	6.458376e-014	28/11/2022 14:51:46	3634.248	3.226792e-013	28/11/2022 14:51:47	3635.290	1.410624e-013	28/11/2022 14:51:47	3635.503	2.813564e-014	28/11/2022 14:51:48	3636.543	3.302735e-014
28/11/2022 14:51:48	3636.756	1.044919e-011	28/11/2022 14:51:49	3636.969	8.796813e-012	28/11/2022 14:51:49	3637.182	5.916601e-014	28/11/2022 14:51:50	3638.224	3.114479e-013	28/11/2022 14:51:51	3639.264	1.423512e-013	28/11/2022 14:51:51	3639.477	5.321290e-015	28/11/2022 14:51:52	3640.519	2.994538e-014
28/11/2022 14:51:52	3640.732	1.054477e-011	28/11/2022 14:51:53	3640.945	8.673198e-012	28/11/2022 14:51:53	3641.158	8.061276e-014	28/11/2022 14:51:54	3642.197	3.024113e-013	28/11/2022 14:51:55	3643.238	1.484486e-013	28/11/2022 14:51:55	3643.450	4.249900e-014	28/11/2022 14:51:56	3644.487	2.237227e-014
28/11/2022 14:51:56	3644.700	1.048156e-011	28/11/2022 14:51:57	3644.913	9.059080e-012	28/11/2022 14:51:57	3645.130	7.885300e-014	28/11/2022 14:51:58	3646.171	3.018838e-013	28/11/2022 14:51:59	3647.210	1.556659e-013	28/11/2022 14:51:59	3647.423	4.837305e-014	28/11/2022 14:52:00	3648.463	3.206613e-014
28/11/2022 14:52:00	3648.675	1.070448e-011	28/11/2022 14:52:01	3648.888	8.855176e-012	28/11/2022 14:52:01	3649.108	7.756938e-014	28/11/2022 14:52:02	3650.149	3.109551e-013	28/11/2022 14:52:03	3651.190	1.253511e-013	28/11/2022 14:52:03	3651.402	6.803887e-014	28/11/2022 14:52:04	3652.443	3.268795e-014
28/11/2022 14:52:04	3652.657	1.062736e-011	28/11/2022 14:52:05	3652.870	8.862954e-012	28/11/2022 14:52:05	3653.089	6.422367e-014	28/11/2022 14:52:06	3654.128	3.055370e-013	28/11/2022 14:52:07	3655.169	1.348889e-013	28/11/2022 14:52:07	3655.381	4.402587e-014	28/11/2022 14:52:08	3656.421	3.564088e-014
28/11/2022 14:52:08	3656.634	1.075836e-011	28/11/2022 14:52:09	3656.846	8.871541e-012	28/11/2022 14:52:09	3657.065	6.598952e-014	28/11/2022 14:52:10	3658.106	3.429423e-013	28/11/2022 14:52:11	3659.146	1.283039e-013	28/11/2022 14:52:11	3659.358	4.446012e-014	28/11/2022 14:52:12	3660.398	2.704532e-014
28/11/2022 14:52:12	3660.611	1.051300e-011	28/11/2022 14:52:12	3660.824	8.833517e-012	28/11/2022 14:52:13	3661.043	7.076717e-014	28/11/2022 14:52:14	3662.082	3.296740e-013	28/11/2022 14:52:15	3663.123	1.398231e-013	28/11/2022 14:52:15	3663.336	4.511484e-014	28/11/2022 14:52:16	3664.376	3.139939e-014
28/11/2022 14:52:16	3664.589	1.076260e-011	28/11/2022 14:52:16	3664.802	8.766883e-012	28/11/2022 14:52:17	3665.015	8.849940e-014	28/11/2022 14:52:18	3666.057	3.021438e-013	28/11/2022 14:52:19	3667.098	1.348552e-013	28/11/2022 14:52:19	3667.311	3.099692e-014	28/11/2022 14:52:20	3668.351	3.396317e-014
28/11/2022 14:52:20	3668.564	1.023907e-011	28/11/2022 14:52:20	3668.777	9.072559e-012	28/11/2022 14:52:21	3668.995	6.656652e-014	28/11/2022 14:52:22	3670.035	2.915974e-013	28/11/2022 14:52:23	3671.072	1.408686e-013	28/11/2022 14:52:23	3671.285	5.133952e-014	28/11/2022 14:52:24	3672.324	2.626248e-014
28/11/2022 14:52:24	3672.538	1.080680e-011	28/11/2022 14:52:24	3672.751	8.688855e-012	28/11/2022 14:52:25	3672.968	7.074786e-014	28/11/2022 14:52:26	3674.008	3.065685e-013	28/11/2022 14:52:27	3675.048	1.344876e-013	28/11/2022 14:52:27	3675.261	4.188176e-014	28/11/2022 14:52:28	3676.302	3.584812e-014
28/11/2022 14:52:28	3676.514	1.102302e-011	28/11/2022 14:52:28	3676.727	9.042609e-012	28/11/2022 14:52:29	3676.946	6.528366e-014	28/11/2022 14:52:30	3677.986	3.248619e-013	28/11/2022 14:52:31	3679.027	1.288778e-013	28/11/2022 14:52:31	3679.246	5.340977e-014	28/11/2022 14:52:32	3680.287	3.071725e-014
28/11/2022 14:52:32	3680.501	1.080282e-011	28/11/2022 14:52:32	3680.714	9.040548e-012	28/11/2022 14:52:33	3680.933	1.007586e-013	28/11/2022 14:52:34	3681.971	3.048362e-013	28/11/2022 14:52:35	3683.012	1.398216e-013	28/11/2022 14:52:35	3683.226	3.339334e-014	28/11/2022 14:52:36	3684.265	2.085026e-014
28/11/2022 14:52:36	3684.477	1.081724e-011	28/11/2022 14:52:36	3684.690	8.482325e-012	28/11/2022 14:52:37	3684.910	8.632910e-014	28/11/2022 14:52:38	3685.953	3.231189e-013	28/11/2022 14:52:39	3686.993	1.446849e-013	28/11/2022 14:52:39	3687.205	5.509186e-014	28/11/2022 14:52:40	3688.247	3.361398e-014
28/11/2022 14:52:40	3688.460	1.068964e-011	28/11/2022 14:52:40	3688.673	8.930126e-012	28/11/2022 14:52:41	3688.886	8.209529e-014	28/11/2022 14:52:42	3689.927	2.970652e-013	28/11/2022 14:52:43	3690.967	1.372909e-013	28/11/2022 14:52:43	3691.180	4.018202e-014	28/11/2022 14:52:44	3692.221	2.769398e-014
28/11/2022 14:52:44	3692.434	1.073681e-011	28/11/2022 14:52:44	3692.648	9.030273e-012	28/11/2022 14:52:45	3692.871	5.810983e-014	28/11/2022 14:52:46	3693.910	2.983390e-013	28/11/2022 14:52:47	3694.950	1.417532e-013	28/11/2022 14:52:47	3695.163	3.024451e-014	28/11/2022 14:52:48	3696.204	3.141165e-014
28/11/2022 14:52:48	3696.416	1.070328e-011	28/11/2022 14:52:48	3696.629	8.803166e-012	28/11/2022 14:52:49	3696.847	7.256422e-014	28/11/2022 14:52:50	3697.888	3.075051e-013	28/11/2022 14:52:51	3698.928	1.373938e-013	28/11/2022 14:52:51	3699.141	3.563214e-014	28/11/2022 14:52:52	3700.182	3.079194e-014
